Participant,Mode,Code,Gender,Age,Specificity,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,different,5,1,4508
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,different,1,1,2013
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,different,1,1,2950
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,different,1,1,3137
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,different,1,1,2145
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,different,1,1,1985
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,same,7,1,18800
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,same,1,0,5555
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,same,1,0,2896
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,same,7,1,4961
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,same,1,0,1845
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,2 images,same,7,1,2902
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,different,7,0,1501
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,different,1,1,2115
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,different,7,0,1554
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,different,7,0,1522
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,different,1,1,2352
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,different,1,1,1748
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,same,1,0,2870
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,same,7,1,3569
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,same,7,1,2675
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,same,7,1,2622
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,same,1,0,1791
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,4 images,same,1,0,1319
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,different,1,1,3144
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,different,1,1,2528
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,different,1,1,2327
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,different,1,1,2034
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,different,1,1,1703
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,different,1,1,3372
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,same,1,0,4475
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,same,12,1,2549
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,same,12,1,1936
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,same,1,0,3188
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,same,1,0,2573
27_RSVPExp02_2019May_RASearston_93634734083.txt,participant,J0011L,Female,19,print,8 images,same,12,1,1853
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,different,4,1,2199
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,different,7,0,2118
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,different,7,0,3284
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,different,6,1,2424
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,different,7,0,2010
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,different,7,0,1360
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,same,8,1,1537
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,same,8,1,1414
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,same,8,1,2486
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,same,7,1,1719
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,same,7,1,1534
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,1 image,same,5,0,2646
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,different,7,0,4071
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,different,6,1,2147
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,different,7,0,1415
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,different,6,1,2831
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,different,7,0,3462
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,different,5,1,2376
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,same,7,1,2752
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,same,7,1,2600
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,same,7,1,1844
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,same,8,1,3359
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,same,8,1,2361
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,2 images,same,8,1,1422
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,different,3,1,4312
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,different,6,1,3724
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,different,7,0,2061
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,different,4,1,2646
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,different,7,0,1702
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,different,6,1,3315
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,same,4,0,4048
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,same,7,1,3261
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,same,7,1,1647
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,same,6,0,3742
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,same,7,1,4222
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,4 images,same,7,1,3177
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,different,6,1,2435
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,different,6,1,2190
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,different,7,0,2126
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,different,7,0,1400
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,different,6,1,2223
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,different,6,1,1815
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,same,7,1,2103
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,same,7,1,1230
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,same,7,1,2415
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,same,7,1,1455
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,same,7,1,2011
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,person,8 images,same,8,1,1891
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,different,7,0,1396
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,different,5,1,1860
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,different,8,0,2535
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,different,5,1,2070
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,different,8,0,1303
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,different,5,1,2465
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,same,8,1,1853
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,same,8,1,1119
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,same,8,1,1871
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,same,8,1,1677
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,same,8,1,1848
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,1 image,same,8,1,2501
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,different,5,1,2166
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,different,8,0,1664
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,different,8,0,1476
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,different,6,1,1697
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,different,7,0,1706
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,different,7,0,1282
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,same,8,1,1989
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,same,7,1,1713
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,same,7,1,1320
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,same,7,1,1333
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,same,7,1,1841
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,2 images,same,8,1,2625
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,different,6,1,2607
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,different,8,0,1278
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,different,8,0,1442
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,different,6,1,3307
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,different,7,0,2575
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,different,7,0,2149
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,same,8,1,2755
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,same,8,1,1476
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,same,8,1,1672
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,same,8,1,2343
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,same,7,1,2584
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,4 images,same,7,1,2776
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,different,6,1,2678
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,different,7,0,2095
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,different,7,0,1702
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,different,7,0,1663
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,different,6,1,2457
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,different,7,0,1547
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,same,6,0,2456
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,same,7,1,1286
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,same,7,1,1895
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,same,7,1,2748
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,same,5,0,2408
13_RSVPExp02_2019May_RASearston_93634733935.txt,participant,J0105B,Female,24,print,8 images,same,7,1,1858
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,different,5,1,2416
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,different,3,1,1660
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,different,2,1,2660
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,different,6,1,3490
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,different,4,1,1612
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,different,3,1,2256
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,same,4,0,2024
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,same,8,1,2594
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,same,8,1,1702
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,same,8,1,2154
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,same,9,1,1331
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,1 image,same,7,1,2065
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,different,12,0,2541
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,different,3,1,2661
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,different,9,0,3731
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,different,4,1,1523
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,different,9,0,3280
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,different,4,1,2406
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,same,1,0,2312
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,same,4,0,2728
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,same,4,0,1911
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,same,3,0,3159
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,same,9,1,2409
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,2 images,same,11,1,1778
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,4 images,different,1,1,2492
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,4 images,different,7,0,2087
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,4 images,different,1,1,2012
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,4 images,different,12,0,2224
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,4 images,different,1,1,4101
25_RSVPExp02_2019May_RASearston_93634734061.txt,participant,J0108X,Male,21,person,4 images,different,7,0,1983
